"geneID","length"
"smim13.L",1500
"smim14.L",2021
"smim15.L",228
"smim15.S",228
"smim18.L",3379
"smim18.S",3379
"smim19.L",1397
"smim20.L",1983
"smim20.S",1983
"smim7.L",2064
"smim7.S",2064
"smndc1.L",2807
"smndc1.S",2807
"smo",4697
"smo.L",4697
"smoc1.L",3191
"smoc1.S",3191
"smox.L",5642
"smox.S",5642
"smpd3.L",6031
"smpd3.S",6031
"smpd4.L",2697
"smpd4.S",2697
"smpdl3a.L",1643
"smpx.L",1877
"sms.L",2534
"smtn.L",5707
"smtn.S",5707
"smtnl2.S",3385
"smu1.L",2506
"smu1.S",2506
"smug1.L",1507
"smurf1.L",11562
"smurf1.S",11562
"smurf2.S",2632
"smyd1.L",3979
"smyd2.L",1302
"smyd2.S",1302
"smyd3.L",2414
"smyd4.L",2759
"smyd5.L",6018
"snai1.L",5307
"snai1.S",5307
"snai2.L",2088
"snai2.S",2088
"snai3.L",2890
"snap23.L",1271
"snap25.L",1990
"snap25.S",1990
"snap29.L",1928
"snap47.L",3985
"snap91.L",4179
"snap91.S",4179
"snapc1.L",3472
"snapc2.L",3290
"snapc3.L",1509
"snapc4.L",4913
"snapc5.L",2083
"snapc5.S",2083
"snapin.L",1100
"snca.L",1974
"sncaip.L",4556
"sncaip.S",4556
"sncb.L",1510
"sncb.S",1510
"sncg.L",1304
"sncg.S",1304
"snd1.L",3312
"snd1.S",3312
"snf8.S",5941
"snip1.L",3555
"snip1.S",3555
"snn.L",1776
"snn.S",1776
"snord26",71
"snord27",72
"snord28",80
"snord29",65
"snord30",73
"snord31",69
"snph.S",4758
"snrk.L",5590
"snrk.S",5590
"snrnp25.S",3697
"snrnp27.S",1394
"snrnp35.L",1312
"snrnp40.L",1582
"snrnp40.S",1582
"snrnp48.L",1832
"snrnp70.L",2178
"snrnp70.S",2178
"snrpa.S",1513
"snrpa1.S",4013
"snrpb.L",1754
"snrpb.S",1754
"snrpb2.L",1257
"snrpb2.S",1257
"snrpc.S",1639
"snrpd1.L",1719
"snrpd1.S",1719
"snrpd2.L",726
"snrpd3.L",606
"snrpd3.S",606
"snrpe.L",591
"snrpe.S",591
"snrpf.L",942
"snrpf.S",942
"snrpg.L",449
"snrpg.S",449
"snta1.S",5114
"sntb1.L",3058
"sntb1.S",3058
"sntb2.S",2766
"sntg1.L",2884
"sntg1.S",2884
"sntg2.L",3103
"sntg2.S",3103
"sntn.L",3460
"snu13.L",951
"snu13.S",951
"snupn.L",2300
"snupn.S",2300
"snw1.S",2892
"snx1.L",2563
"snx10.L",1767
"snx10.S",1767
"snx11.L",5517
"snx12.L",1917
"snx12.S",1917
"snx13.L",3409
"snx13.S",3409
"snx14.L",3035
"snx15",5591
"snx16.L",5045
"snx16.S",5045
"snx17",2589
"snx17.L",2589
"snx18.L",2346
"snx18.S",2346
"snx19.S",1761
"snx21.L",3410
"snx21.S",3410
"snx22.L",1712
"snx22.S",1712
"snx24.L",5580
"snx24.S",5580
"snx25.L",3893
"snx27.L",4760
"snx27.S",4760
"snx29.L",2923
"snx29.S",2923
"snx3.L",2223
"snx3.S",2223
"snx30.L",2505
"snx30.S",2505
"snx31.L",2164
"snx31.S",2164
"snx33.L",2473
"snx33.S",2473
"snx5.L",4922
"snx5.S",4922
"snx6.L",2000
"snx6.S",2000
"snx7.L",1751
"snx7.S",1751
"snx8.L",1296
"snx9.L",2512
"soat1.L",2670
"soat1.S",2670
"soat2.S",4177
"sobp.L",4067
"sobp.S",4067
"socs1.L",1888
"socs1.S",1888
"socs2.L",2538
"socs2.S",2538
"socs3",1998
"socs3.L",1998
"socs4.L",9978
"socs4.S",9978
"socs5.L",14992
"socs5.S",14992
"socs6.L",5142
"socs6.S",5142
"socs7.S",3663
"sod1.L",5684
"sod1.S",5684
"sod2.S",3197
"sod3.L",1584
"sod3.S",1584
"soga1.S",12601
"soga3.L",1221
"son.L",17588
"sorbs1.L",4675
"sorbs3.L",5087
"sorbs3.S",5087
"sord.L",1630
"sord.S",1630
"sorl1.L",6951
"sort1.S",3189
"sos1.L",7230
"sos1.S",7230
"sos2.L",5076
"sos2.S",5076
"sostdc1.L",2043
"sowaha.L",5232
"sowaha.S",5232
"sowahb.L",4343
"sowahb.S",4343
"sowahc.S",1368
"sowahd.L",7334
"sowahd.S",7334
"sox1.L",2818
"sox1.S",2818
"sox10.L",2880
"sox10.S",2880
"sox11.L",1254
"sox11.S",1254
"sox13.S",2102
"sox14.L",1656
"sox14.S",1656
"sox15.L",1114
"sox17a.L",1635
"sox17a.S",1635
"sox18.L",5045
"sox18.S",5045
"sox2.L",8106
"sox21.L",3451
"sox21.S",3451
"sox3.L",6999
"sox3.S",6999
"sox4.L",10929
"sox4.S",10929
"sox5",5259
"sox6.S",10144
"sox7.L",2053
"sox8.L",2718
"sox8.S",2718
"sox9.L",2510
"sox9.S",2510
"sp1.L",3427
"sp1.S",3427
"sp2.L",4222
"sp2.S",4222
"sp3.L",3440
"sp3.S",3440
"sp4.L",2903
"sp4.S",2903
"sp5.L",1634
"sp5.S",1634
"sp5l.L",10691
"sp5l.S",10691
"sp6.L",5369
"sp6.S",5369
"sp7.L",1622
"sp7.S",1622
"sp8.L",5952
"sp9.L",2060
"spa17.L",2298
"spag1.L",3611
"spag1.S",3611
"spag16.S",1999
"spag17.L",7148
"spag6.L",3658
"spag6.S",3658
"spag7.L",1367
"spag9.S",10973
"spam1.L",2378
"sparc.L",2227
"sparc.S",2227
"spast.L",9341
"spast.S",9341
"spata1.L",2646
"spata13.L",5939
"spata13.S",5939
"spata17.L",3551
"spata2.L",5478
"spata20.L",4394
"spata22.L",1489
"spata2l.L",1368
"spata4.L",1824
"spata5.L",3089
"spata5l1.L",3971
"spata6l.L",1782
"spata7.L",2580
"spats2.L",3717
"spats2.S",3717
"spats2l.L",1368
"spc24.L",1076
"spc25.L",2955
"spcs1.L",702
"spcs2.L",876
"spcs3.L",1652
"spcs3.S",1652
"spdef.S",1666
"spdl1.L",3721
"spdl1.S",3721
"spdya.L",4082
"spdyc.L",3906
"spdyc.S",3906
"specc1.L",4274
"specc1.S",4274
"specc1l.L",4346
"specc1l.S",4346
"spef1.L",5415
"spef2.L",5906
"speg.L",14200
"speg.S",14200
"spg11.L",7500
"spg21.L",1548
"spg21.S",1548
"spg7.L",3139
"sphk1.L",2186
"sphk2.L",2306
"sphk2.S",2306
"sphkap.S",6921
"spi1.L",4530
"spi1.S",4530
"spib.L",2124
"spib.S",2124
"spic.L",1334
"spic.S",1334
"spice1.L",2938
"spin1.L",1703
"spin1.S",1703
"spint1.L",3151
"spint2.L",2733
"spint2.S",2733
"spire1.L",3322
"spire1.S",3322
"spire2.L",2651
"spire2.S",2651
"spns1.L",2897
"spns1.S",2897
"spns2.L",2840
"spns2.S",2840
"spo11.L",5060
"spock2.L",1607
"spock2.S",1607
"spock3.S",4146
"spon2.L",4274
"spon2.S",4274
"spop.L",5632
"spop.S",5632
"spopl.L",8058
"spopl.S",8058
"sppl2a.S",2304
"sppl2b.L",2224
"sppl2b.S",2224
"sppl3.L",2517
"sppl3.S",2517
"spr.L",3660
"spred1.L",2535
"spred2.L",2026
"spred2.S",2026
"spred3.L",3082
"spred3.S",3082
"sprtn.S",1576
"spry1.L",3017
"spry1.S",3017
"spry2.L",11692
"spry2.S",11692
"spry3.L",16195
"spry3.S",16195
"spry4.S",5520
"spryd3.L",4461
"spryd3.S",4461
"spryd4.S",4024
"spryd7.L",2698
"spsb1.L",5071
"spsb1.S",5071
"spsb3.L",1616
"spsb3.S",1616
"spsb4.L",5101
"spsb4.S",5101
"sptan1.L",8426
"sptan1.S",8426
"sptb.L",7729
"sptbn1.L",8845
"sptbn1.S",8845
"sptbn2.L",9522
"sptlc1.L",3752
"sptlc2.L",7075
"sptlc2.S",7075
"sptlc3.L",2170
"sptlc3.S",2170
"sptssa.L",1064
"sptssa.S",1064
"sptssb.L",784
"spty2d1.L",2801
"spty2d1.S",2801
"sqle.S",2722
"sqstm1.L",1762
"sra1.L",1746
"sra1.S",1746
"src.L",5444
"src.S",5444
"srcap.L",11863
"srcap.S",11863
"srd5a1.S",1509
"srd5a2.L",1711
"srd5a2.S",1711
"srd5a3.L",1357
"srd5a3.S",1357
"srebf1.S",7055
"srebf2.L",5201
"srek1.L",2603
"srek1.S",2603
"srek1ip1.L",2401
"srf.L",2263
"srf.S",2263
"srfbp1.L",1676
"srgap2.L",4059
"srgap2.S",4059
"sri",1168
"sri.L",1168
"srl.L",1803
"srm.L",1519
"srp14.S",2154
"srp19.L",1097
"srp19.S",1097
"srp54.L",2220
"srp54.S",2220
"srp68.L",4119
"srp72.S",2686
"srp9.L",5227
"srpk1.S",2999
"srpk2.S",6973
"srpk3.L",3325
"srpk3.S",3325
"srpra.L",2827
"srprb.L",1761
"srprb.S",1761
"srpx.L",1929
"srpx.S",1929
"srpx2.L",1622
"srr.L",1591
"srrd.L",1513
"srrm1.L",3938
"srrm1.S",3938
"srrm2.L",10235
"srrm2.S",10235
"srrm3.L",5897
"srrm3.S",5897
"srrm4.S",3956
"srrt.L",2864
"srrt.S",2864
"srsf1.L",2047
"srsf10.L",2289
"srsf10.S",2289
"srsf11.S",2555
"srsf12.L",1785
"srsf2.L",2890
"srsf2.S",2890
"srsf3.S",1751
"srsf4.L",3715
"srsf5.L",1780
"srsf5.S",1780
"srsf6.L",7661
"srsf6.S",7661
"srsf7.L",3701
"srsf7.S",3701
"srsf9.L",1477
"ss18.L",2612
"ss18l1.L",5051
"ss18l1.S",5051
"ss18l2.L",1247
"ssb.L",1695
"ssb.S",1695
"ssbp1.L",6962
"ssbp1.S",6962
"ssbp2.L",2571
"ssbp2.S",2571
"ssbp3.L",2949
"ssbp3.S",2949
"ssbp4.S",3164
"ssh2.L",7353
"ssh3.L",2510
"ssna1.L",4582
"sspn.S",1551
"sspo.L",15806
"ssr1.L",1818
"ssr1.S",1818
"ssr2.L",1187
"ssr3.L",835
"ssr3.S",835
"ssr4.L",498
"ssr4.S",498
"ssrp1.L",3822
"ssrp1.S",3822
"sstr1.L",5606
"sstr2.L",8506
"sstr2.S",8506
"sstr3.L",4733
"sstr5.S",7557
"ssu72.L",1239
"ssu72.S",1239
"ssx2ip.L",2247
"ssx2ip.S",2247
"st13.L",2508
"st13.S",2508
"st14.L",4118
"st14.S",4118
"st18.L",3403
"st3gal1.L",6867
"st3gal1.S",6867
"st3gal2.1.L",2069
"st3gal2.1.S",2069
"st3gal2.2.L",2928
"st3gal2.2.S",2928
"st3gal3.S",4652
"st3gal4.L",2284
"st3gal5.L",6552
"st3gal5.S",6552
"st3gal6.L",1900
"st3gal6.S",1900
"st6gal1.L",3358
"st6gal1.S",3358
"st6gal2.L",2477
"st6gal2.S",2477
"st6galnac1.L",1044
"st6galnac2.S",2463
"st6galnac3.L",1625
"st6galnac4.S",2583
"st6galnac5.L",1577
"st6galnac5.S",1577
"st6galnac6.S",1636
"st7.L",2709
"st7.S",2709
"st8sia1.L",693
"st8sia1.S",693
"st8sia2.L",2749
"st8sia2.S",2749
"st8sia3.S",3080
"st8sia4.S",5782
"st8sia6.L",6289
"st8sia6.S",6289
"stab2.L",8496
"stac.L",1877
"stac2.L",5309
"stac2.S",5309
"stac3.L",2283
"stac3.S",2283
"stag1.L",4778
"stag1.S",4778
"stag2.L",4447
"stag2.S",4447
"stam.L",6894
"stam2.L",2468
"stam2.S",2468
"stambp.L",2114
"stambp.S",2114
"stambpl1.L",2275
"stambpl1.S",2275
"stap1.L",2319
"star.L",1331
"star.S",1331
"stard10.L",1269
"stard10.S",1269
"stard13.L",4988
"stard13.S",4988
"stard3.L",4097
"stard3.S",4097
"stard3nl.L",2522
"stard4.L",996
"stard5.L",1927
"stard5.S",1927
"stard6.S",1805
"stard7.L",3889
"stard7.S",3889
"stard8.L",4857
"stat1.L",5780
"stat1.S",5780
"stat2.L",5596
"stat2.S",5596
"stat3.2.L",10419
"stat5b.L",10126
"stat5b.S",10126
"stat6.L",3940
"stau1.L",4850
"stau1.S",4850
"stau2.L",3325
"stau2.S",3325
"stbd1.L",1551
"stc1.L",1134
"stc1.S",1134
"stc2.L",2122
"steap1.L",9920
"steap2.L",6097
"steap2.S",6097
"steap3.L",3128
"stil.L",4584
"stil.S",4584
"stim1.S",5128
"stim2.S",6539
"stip1.L",4402
"stip1.S",4402
"stk10.L",3342
"stk11.L",1836
"stk11.S",1836
"stk11ip.L",8499
"stk16.L",5018
"stk17a.L",9230
"stk17a.S",9230
"stk19.L",2706
"stk24.L",2338
"stk24.S",2338
"stk25.L",3192
"stk25.S",3192
"stk26.S",4333
"stk3.S",4955
"stk31.L",3630
"stk31.S",3630
"stk32a.L",2701
"stk32a.S",2701
"stk32b.L",6539
"stk32b.S",6539
"stk32c.S",7661
"stk33.L",3498
"stk33.S",3498
"stk35.S",6331
"stk36.L",4926
"stk38.S",2246
"stk38l.L",6548
"stk38l.S",6548
"stk39.L",2993
"stk39.S",2993
"stk4.L",2967
"stk4.S",2967
"stk40.L",3212
"stkld1.L",1649
"stmn1.L",938
"stmn1.S",938
"stmn2.L",2062
"stmn2.S",2062
"stmn3.L",5902
"stmn3.S",5902
"stmn4.L",1698
"stmn4.S",1698
"stmnd1.L",2637
"stmnd1.S",2637
"stom.L",4978
"stom.S",4978
"stoml1.L",3059
"stoml2.L",2381
"stoml2.S",2381
"stoml3.L",1670
"ston1.S",2145
"ston2.L",3472
"ston2.S",3472
"stox1.L",3317
"stox1.S",3317
"stox2.L",5438
"stpg1.L",1490
"stpg1.S",1490
"stra6.L",2233
"stra6.S",2233
"stra8.L",1810
"stra8.S",1810
"strada.L",2638
"strada.S",2638
"strap",4151
"strap.L",4151
"strbp.L",4776
"strc.L",4586
"strip1.L",3414
"strn.S",6023
"strn3.S",3798
"sts.S",2287
"stt3a.L",2559
"stt3a.S",2559
"stt3b.L",6401
"stt3b.S",6401
"stub1.L",2245
"stub1.S",2245
"stx10.L",1457
"stx11.S",6448
"stx16.L",7500
"stx16.S",7500
"stx18.L",4445
"stx18.S",4445
"stx19.L",4461
"stx19.S",4461
"stx1a.L",1407
"stx1a.S",1407
"stx1b.L",6854
"stx1b.S",6854
"stx2.L",6300
"stx2.S",6300
"stx3.L",2630
"stx4.L",3673
"stx5.S",4989
"stx6.L",2409
"stx7.L",1493
"stx7.S",1493
"stx8.L",5411
"stx8.S",5411
"stxbp1.L",7266
"stxbp1.S",7266
"stxbp2.L",2710
"stxbp3.L",3007
"stxbp3.S",3007
"stxbp5.S",4982
"stxbp5l.L",8696
"stxbp5l.S",8696
"stxbp6.L",1940
"styk1.L",5286
"styk1.S",5286
"styx.L",1480
"styx.S",1480
"styxl1.L",1329
"sub1.L",2633
"sub1.S",2633
"sucla2.L",2822
"sucla2.S",2822
"suclg1.S",3455
"suclg2.L",2707
"suco.S",5502
"suds3.S",1986
"sufu.L",5177
"sufu.S",5177
"sugct.L",2022
"sugp1.S",2102
"sugp2.L",3910
"sugt1.L",1576
"sulf1.L",11834
"sulf2.S",9415
"sult1a1",3028
"sult1a1.L",3028
"sult1b1.L",1722
"sult1b1.S",1722
"sult1c2.S",5517
"sult1c4.S",3028
"sult1e1.L",1369
"sult2a1.L",1371
"sult2a1.S",1371
"sult2b1.L",1555
"sult2b1.S",1555
"sult4a1.L",4498
"sumf1.L",1295
"sumf2.L",2543
"sumo1.L",1109
"sumo1.S",1109
"sumo2.L",318
"sumo2.S",318
"sun1.L",6999
"sun1.S",6999
"sun2.L",2638
"suox.L",2136
"suox.S",2136
"supt16h.L",4008
"supt16h.S",4008
"supt20h.L",3173
"supt20h.S",3173
"supt3h.L",2288
"supt4h1.L",873
"supt4h1.S",873
"supt5h.S",3794
"supt6h.L",5677
"supt6h.S",5677
"supt7l.L",4354
"supt7l.S",4354
"supv3l1.S",2634
"surf1.L",4781
"surf2.L",11360
"surf2.S",11360
"surf4.1.L",2120
"surf4.2.L",2085
"surf4.2.S",2085
"surf6.L",3419
"susd1.S",3478
"susd2.L",7185
"susd2.S",7185
"susd3.L",1514
"susd3.S",1514
"susd4.S",6046
"susd6.L",1249
"suv39h2.L",2088
"suz12.S",3277
"sv2a.L",7200
"sv2a.S",7200
"svep1.L",12264
"svip.S",2828
"svop.L",2878
"swap70.S",5290
"swsap1.L",1533
"syap1.L",1964
"syap1.S",1964
"sybu.L",2630
"sybu.S",2630
"syce2.L",773
"syce3.L",1216
"sycn.L",396
"sycp1.L",3151
"sycp2.S",4743
"sycp2l.S",3781
"sycp3.L",2998
"syf2.S",1703
"syk.L",2194
"syk.S",2194
"sympk.S",4194
"syn1.L",6401
"syn1.S",6401
"syn2.L",3992
"syn2.S",3992
"syn3.L",5272
"sync.S",1905
"syncrip.L",3884
"syncrip.S",3884
"syndig1.L",3754
"syndig1.S",3754
"syne1.L",27487
"syne1.S",27487
"syne3.S",4783
"syngap1.S",7139
"syngr2.S",2502
"syngr3.L",2960
"syngr4.L",2568
"synj1.S",9512
"synj2.L",5564
"synj2bp.L",1252
"synj2bp.S",1252
"synm.L",12455
"synpo.L",12198
"synpo2.L",3909
"synpo2.S",3909
"synpo2l.S",3815
"synpr.L",3458
"synpr.S",3458
"synrg.L",4607
"syp.L",1917
"syp.S",1917
"sypl1.L",1618
"sypl2.L",2064
"sypl2.S",2064
"sys1.L",4948
"sys1.S",4948
"syt12.L",6903
"syt13.S",6834
"syt14.L",8480
"syt14.S",8480
"syt15.L",1618
"syt15.S",1618
"syt3.L",3375
"syt3.S",3375
"syt5.L",1660
"syt5.S",1660
"syt6.L",6989
"syt8.L",6069
"syt8.S",6069
"syt9.L",5716
"sytl1.L",3211
"sytl1.S",3211
"sytl2.L",11067
"sytl2.S",11067
"sytl4.L",3585
"sytl4.S",3585
"sytl5.L",4216
"sytl5.S",4216
"syvn1.L",5564
"syvn1.S",5564
"szl",1179
"szl.L",1179
"szrd1.L",3742
"szrd1.S",3742
"t2r15.L",963
"t2r22.S",891
"t2r24.L",882
"t2r32.S",1005
"t2r34.S",909
"t2r37.S",918
"t2r41.L",993
"t2r5.L",939
"t2r6.L",954
"t2r9.L",900
"tab1.L",2931
"tab2.L",4559
"tab2.S",4559
"tab3.L",3846
"tac1.L",2252
"tac1.S",2252
"tac3.L",830
"tac3.S",830
"tacc2.S",11782
"tacc3.L",5068
"tacc3.S",5068
"taco1.L",1572
"taco1.S",1572
"tacr1.S",4991
"tacr3.L",1854
"tacr3.S",1854
"tada2a.L",2142
"tada2b.L",5888
"tada2b.S",5888
"tada3.L",2238
"tada3.S",2238
"taf1.L",7233
"taf10.L",1405
"taf11.S",1002
"taf12.L",947
"taf12.S",947
"taf13.S",2893
"taf15.L",2102
"taf1a.L",7570
"taf1b.L",2683
"taf1b.S",2683
"taf2.S",6463
"taf3.L",4035
"taf4.L",7659
"taf4b.L",2971
"taf4b.S",2971
"taf5.L",2630
"taf5.S",2630
"taf5l.L",2610
"taf5l.S",2610
"taf6.L",2418
"taf6l.S",1916
"taf7.L",2497
"taf8.S",1562
"taf9b.L",1158
"taf9b.S",1158
"tagap.L",3430
"tagln.L",1544
"tagln.S",1544
"tagln2.L",1849
"tagln2.S",1849
"tal1.L",1697
"tal1.S",1697
"tal2.L",2377
"tal2.S",2377
"taldo1.L",5674
"tamm41.S",4573
"tanc2.L",10300
"tango2.L",1794
"tank.L",1852
"tank.S",1852
"taok1.L",5894
"taok1.S",5894
"taok2.L",9951
"taok2.S",9951
"taok3.L",3350
"taok3.S",3350
"tap1.L",2555
"tap2.L",2974
"tapbp.S",2659
"tapt1.L",8907
"tapt1.S",8907
"tarbp2.L",2426
"tarbp2.S",2426
"tardbp.L",2475
"tardbp.S",2475
"tars2.L",2950
"tasp1.S",3151
"tat.S",2686
"tatdn1.L",2412
"tatdn2.L",2470
"tatdn2.S",2470
"tatdn3.L",5618
"tax1bp1.L",5630
"tax1bp1.S",5630
"tax1bp3.S",1948
"tbata.L",1467
"tbc1d10a.L",2527
"tbc1d10a.S",2527
"tbc1d10b.S",6005
"tbc1d12.L",4211
"tbc1d12.S",4211
"tbc1d13.L",2944
"tbc1d13.S",2944
"tbc1d14.L",5224
"tbc1d15.L",3159
"tbc1d15.S",3159
"tbc1d16.S",6417
"tbc1d17.L",2203
"tbc1d17.S",2203
"tbc1d19.L",4344
"tbc1d20.1.L",1865
"tbc1d22b.S",1726
"tbc1d23.L",2312
"tbc1d23.S",2312
"tbc1d24.1.L",4251
"tbc1d24.2.S",4696
"tbc1d2b.L",3411
"tbc1d2b.S",3411
"tbc1d30.L",4390
"tbc1d30.S",4390
"tbc1d31.L",3642
"tbc1d4.L",4354
"tbc1d4.S",4354
"tbc1d5.L",2777
"tbc1d7.L",4585
"tbc1d8.L",4542
"tbc1d8b.L",4578
"tbca.L",832
"tbca.S",832
"tbcb.L",1744
"tbcb.S",1744
"tbccd1.L",3708
"tbcd.L",4364
"tbce.L",2014
"tbcel.L",4711
"tbcel.S",4711
"tbck.L",3587
"tbl1x.L",2926
"tbl1xr1.L",2527
"tbl1xr1.S",2527
"tbl2.L",1873
"tbl3.L",3024
"tbp.L",1492
"tbp.S",1492
"tbpl1.L",1246
"tbpl2.L",1141
"tbrg1.L",1611
"tbrg4.L",6308
"tbx1.L",3064
"tbx1.S",3064
"tbx18",2389
"tbx18.S",2389
"tbx2.L",3510
"tbx2.S",3510
"tbx20.L",2117
"tbx21.L",1776
"tbx3.L",4132
"tbx3.S",4132
"tbx4.L",2414
"tbx4.S",2414
"tbx5.L",4627
"tbx5.S",4627
"tbx6.S",2906
"tbxa2r.L",1665
"tbxa2r.S",1665
"tbxas1.L",3928
"tc2n.L",4322
"tc2n.S",4322
"tcaf1.L",12674
"tcaim.L",5512
"tcap.L",1846
"tcap.S",1846
"tcea1.L",2257
"tcea1.S",2257
"tcea3.L",2092
"tcea3.S",2092
"tceanc.L",9330
"tceanc2.S",3465
"tcerg1l.L",2796
"tcf12.L",2649
"tcf12.S",2649
"tcf15.L",935
"tcf19.S",2142
"tcf20.S",7354
"tcf21.L",1020
"tcf25.L",2895
"tcf25.S",2895
"tcf3.L",3388
"tcf3.S",3388
"tcf4.S",4476
"tcf7.S",3017
"tcf7l1.L",2928
"tcf7l1.S",2928
"tcf7l2.L",6251
"tchp.L",3038
"tcn2.L",1821
"tcn2.S",1821
"tcof1.S",5190
"tcp1.L",2095
"tcp1.S",2095
"tcp11l1.L",5072
"tcp11l1.S",5072
"tcp11l2.L",1836
"tcp11l2.S",1836
"tcta.L",2512
"tcta.S",2512
"tcte1.L",5261
"tctn1.L",2361
"tdg.S",3519
"tdgf1.1.L",2363
"tdgf1.2.L",1076
"tdgf1.2.S",1076
"tdgf1.3.L",1646
"tdo2.L",2110
"tdp1.L",3202
"tdp2.S",1257
"tdrd1.L",4642
"tdrd10.L",2434
"tdrd12.L",4291
"tdrd15.L",7139
"tdrd15.S",7139
"tdrd3.L",3056
"tdrd3.S",3056
"tdrd5.L",3831
"tdrd6.L",7796
"tdrd7.L",3898
"tdrkh.L",2455
"tdrkh.S",2455
"tdrp.L",1228
"tdrp.S",1228
"tead1.L",11189
"tead1.S",11189
"tead4.L",1899
"tead4.S",1899
"tecpr1.L",9226
"tecpr1.S",9226
"tecpr2.L",5113
"tecr.L",1897
"teddm1.S",1562
"tef.S",1910
"tefm.L",1387
"tek.L",3983
"tek.S",3983
"tekt1.L",1402
"tekt1.S",1402
"tekt2.L",2126
"tekt2.S",2126
"tekt4.S",2195
"telo2.L",3549
"ten1.L",2272
"tenm3.S",10003
"tenm4.L",11452
"tep1.L",8289
"tepp.L",1542
"terf1.L",1927
"terf2.L",2106
"terf2ip.L",5063
"terf2ip.S",5063
"tert.L",4212
"tes.L",2667
"tes.S",2667
"tesc.L",1541
"tesk1.L",1814
"tesk1.S",1814
"tesk2.L",2225
"tesk2.S",2225
"tet2.L",11101
"tet2.S",11101
"tet3.L",6567
"tet3.S",6567
"tex10.S",4371
"tex11.L",2904
"tex14.L",4924
"tex15.L",6986
"tex2.2.L",4291
"tex2.2.S",4291
"tex26.L",2955
"tex26.S",2955
"tex261.S",4565
"tex264.S",2112
"tex30.L",1954
"tex36.S",1365
"tex43.S",795
"tex9.L",1899
"tf.L",3244
"tf.S",3244
"tfam.L",5369
"tfam.S",5369
"tfap2a.L",7600
"tfap2a.S",7600
"tfap2b.S",2512
"tfap2c.S",3925
"tfap2d.L",2598
"tfap2e.L",2860
"tfap2e.S",2860
"tfb1m.L",1726
"tfb2m.L",1710
"tfcp2.L",3204
"tfcp2l1.L",10747
"tfcp2l1.S",10747
"tfdp1.L",1802
"tfdp1.S",1802
"tfdp2.S",1565
"tfe3.S",3476
"tfg.L",1875
"tfg.S",1875
"tfip11.L",6290
"tfpi2.L",2045
"tfpt.S",1332
"tfr2.L",4885
"tgds.L",2515
"tgds.S",2515
"tgfa.L",1959
"tgfa.S",1959
"tgfb1.L",1894
"tgfb1.S",1894
"tgfb1i1.L",3453
"tgfb2.L",9584
"tgfb2.S",9584
"tgfbi.L",2721
"tgfbr1.S",2079
"tgfbr2.L",7789
"tgfbr2.S",7789
"tgfbr3.S",3001
"tgfbrap1.L",4067
"tgfbrap1.S",4067
"tgif1.L",2834
"tgif1.S",2834
"tgif2.L",4813
"tgif2.S",4813
"tgm2",3114
"tgm2.S",3114
"tgm4.L",5064
"tgm5.L",3874
"tgm5.S",3874
"tgs1.L",3123
"tgs1.S",3123
"th.S",2840
"tha1p.L",1444
"thada.L",8279
"thap1.L",2257
"thap1.S",2257
"thap11.L",891
"thap2.S",1516
"thap5.L",1802
"thap5.S",1802
"thap7.L",2193
"thap7.S",2193
"thbs1.L",4500
"thbs2.L",4898
"thbs2.S",4898
"thbs3.L",3421
"thbs4",3059
"thbs4.S",3059
"thdl17.L",1877
"thdl18.L",1764
"them4.L",1200
"them6.L",2193
"themis2.L",3102
"thg1l.L",1273
"thibz.L",1008
"thibz.S",1008
"thnsl1.L",5545
"thnsl2.L",6212
"thoc1.L",2247
"thoc2.L",5706
"thoc2.S",5706
"thoc3.L",2231
"thoc5.L",2337
"thoc5.S",2337
"thoc6.L",2425
"thoc7.S",952
"thop1.L",2695
"thop1.S",2695
"thra.L",15731
"thra.S",15731
"thrap3.L",3820
"thrb.L",11378
"thrb.S",11378
"thrsp.L",5276
"thrsp.S",5276
"thsd1.L",2710
"thsd7b.L",9176
"thsd7b.S",9176
"thtpa.L",1222
"thtpa.S",1222
"thul16.L",2281
"thul16.S",2281
"thumpd1.L",1840
"thumpd1.S",1840
"thumpd2.L",5739
"thumpd3.L",2319
"thumpd3.S",2319
"thy1.L",3228
"thyn1.L",5705
"tia1.L",2560
"tial1.L",5360
"tial1.S",5360
"tiam1.L",8659
"tiam1.S",8659
"ticrr.L",7630
"ticrr.S",7630
"tifa.L",4390
"tifa.S",4390
"tigar.S",10594
"timd4.L",1373
"timeless.S",4016
"timm10.S",702
"timm10b.S",871
"timm13.L",1413
"timm13.S",1413
"timm17a.L",1253
"timm17a.S",1253
"timm17b.S",611
"timm21.L",1776
"timm21.S",1776
"timm22.S",1292
"timm23.L",1888
"timm44.S",3212
"timm50.L",1880
"timm50.S",1880
"timm8a.L",294
"timm8b.L",1260
"timm8b.S",1260
"timm9.L",740
"timmdc1.L",1600
"timp-1.L",1385
"timp-1.S",1385
"timp2.L",2292
"timp2.S",2292
"timp3.L",3404
"timp3.S",3404
"tinagl1.L",2213
"tinagl1.S",2213
"tinf2.L",1850
"tiparp.L",2389
"tiparp.S",2389
"tipin.L",1588
"tipin.S",1588
"tiprl.L",2516
"tiprl.S",2516
"tirap.L",5454
"tjp1.S",9218
"tjp2.S",4849
"tjp3.L",7927
"tjp3.S",7927
"tk1.L",1773
"tk2.S",2222
"tkfc.S",5552
"tkt.L",2077
"tkt.S",2077
